# 2015-02-02: Prices/Volumes for EEX Power Futures
#  
# Data type(ST);Trading Date;Creation Time
# Data type(PR);Product;Unit;Delivery Period;Delivery Start;Delivery End;Contract Volume;Open Price;High Price;Low Price;Last Price;Settlement Price;Best Bid Price;Best Bid No Of Contracts;Best Ask Price;Best Ask No Of Contracts;Traded Volume;Traded Contracts;Number Of Trades;Open Interest Volume;Open Interest Contracts
# Data type(OT);Product;Unit;Delivery Period;Delivery Start;Delivery End;Contract Volume;Traded Volume;Traded Contracts;Number Of Trades
# Data type(AL);Number of Lines
#  
ST;2015-02-02;2015-02-02T19:30:18+01:00
PR;FB06;EUR/MWh;2015.02;2015-02-06;2015-02-06;24;;;;;;0,00;0;39,25;300;0;0;0;0;0
PR;FB07;EUR/MWh;2015.02;2015-02-07;2015-02-07;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB08;EUR/MWh;2015.02;2015-02-08;2015-02-08;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB09;EUR/MWh;2015.02;2015-02-09;2015-02-09;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB10;EUR/MWh;2015.02;2015-02-10;2015-02-10;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB11;EUR/MWh;2015.02;2015-02-11;2015-02-11;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB12;EUR/MWh;2015.02;2015-02-12;2015-02-12;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB13;EUR/MWh;2015.02;2015-02-13;2015-02-13;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB14;EUR/MWh;2015.02;2015-02-14;2015-02-14;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FB15;EUR/MWh;2015.02;2015-02-15;2015-02-15;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FWB1;EUR/MWh;2015.02;2015-01-31;2015-02-01;48;;;;;29,52;0,00;0;0,00;0;0;0;0;82080;1710
PR;FWB2;EUR/MWh;2015.02;2015-02-07;2015-02-08;48;30,75;31,25;30,75;31,25;30,75;30,25;5;31,00;25;12240;255;11;2400;50
PR;FWB3;EUR/MWh;2015.02;2015-02-14;2015-02-15;48;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1B1;EUR/MWh;2015.02;2015-01-26;2015-02-01;168;;;;;31,73;0,00;0;0,00;0;0;0;0;779520;4640
PR;F1B2;EUR/MWh;2015.02;2015-02-02;2015-02-08;168;;;;;40,42;0,00;0;0,00;0;0;0;0;1252944;7458
PR;F1B3;EUR/MWh;2015.02;2015-02-09;2015-02-15;168;37,25;38,00;37,25;38,00;37,76;37,00;25;38,20;0;43848;261;14;747768;4451
PR;F1B4;EUR/MWh;2015.02;2015-02-16;2015-02-22;168;35,00;35,00;34,50;34,50;34,49;34,00;25;35,00;0;30240;180;8;144480;860
PR;F1B1;EUR/MWh;2015.03;2015-02-23;2015-03-01;168;;;;;34,03;33,50;25;35,00;25;0;0;0;35280;210
PR;F1B2;EUR/MWh;2015.03;2015-03-02;2015-03-08;168;;;;;33,13;32,50;25;34,00;25;0;0;0;0;0
PR;F1BM;EUR/MWh;2015.02;2015-02-01;2015-02-28;672;;;;;36,94;0,00;0;0,00;0;0;0;0;50311968;74869
PR;F1BM;EUR/MWh;2015.03;2015-03-01;2015-03-31;743;32,25;32,40;31,85;31,95;31,91;31,85;0;31,95;0;211755;285;38;50639908;68156
PR;F1BM;EUR/MWh;2015.04;2015-04-01;2015-04-30;720;30,85;30,85;30,70;30,70;30,72;30,70;0;31,00;0;69840;97;16;2067840;2872
PR;F1BM;EUR/MWh;2015.05;2015-05-01;2015-05-31;744;29,30;29,35;29,30;29,35;29,35;29,15;0;29,65;0;18600;25;3;386880;520
PR;F1BM;EUR/MWh;2015.06;2015-06-01;2015-06-30;720;30,80;30,80;30,65;30,65;30,64;30,50;0;31,00;0;32400;45;3;473040;657
PR;F1BM;EUR/MWh;2015.07;2015-07-01;2015-07-31;744;;;;;31,31;31,30;10;32,70;25;0;0;0;133920;180
PR;F1BM;EUR/MWh;2015.08;2015-08-01;2015-08-31;744;;;;;29,96;29,00;25;31,00;25;0;0;0;3720;5
PR;F1BM;EUR/MWh;2015.09;2015-09-01;2015-09-30;720;;;;;32,95;33,35;5;0,00;0;0;0;0;72000;100
PR;F1BM;EUR/MWh;2015.10;2015-10-01;2015-10-31;745;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1BM;EUR/MWh;2015.11;2015-11-01;2015-11-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1BQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;2184;30,25;30,40;30,25;30,35;30,23;30,30;0;30,40;0;351624;161;27;108064320;49480
PR;F1BQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;2208;31,45;31,45;31,35;31,45;31,39;31,45;0;31,55;0;123648;56;11;98437056;44582
PR;F1BQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;2209;34,50;34,60;34,50;34,60;34,42;34,40;0;34,75;0;55225;25;3;99645781;45109
PR;F1BQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;2183;34,90;34,90;34,90;34,90;34,82;34,70;0;35,25;0;4366;2;1;4588666;2102
PR;F1BQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;2184;29,70;29,70;29,35;29,55;29,65;29,20;0;29,95;0;43680;20;4;1216488;557
PR;F1BQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;2208;;;;;30,88;30,65;0;31,15;0;0;0;0;1395456;632
PR;F1BQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;2209;34,00;34,00;33,80;33,90;33,89;33,65;0;34,20;0;209855;95;6;1232622;558
PR;F1BQ;EUR/MWh;2017.01;2017-01-01;2017-03-31;2159;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1BQ;EUR/MWh;2017.04;2017-04-01;2017-06-30;2184;;;;;29,82;0,00;0;0,00;0;0;0;0;4368;2
PR;F1BQ;EUR/MWh;2017.07;2017-07-01;2017-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1BQ;EUR/MWh;2017.10;2017-10-01;2017-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1BY;EUR/MWh;2016.01;2016-01-01;2016-12-31;8784;32,24;32,45;32,24;32,45;32,31;32,30;0;32,50;0;1756800;200;62;187204608;21312
PR;F1BY;EUR/MWh;2017.01;2017-01-01;2017-12-31;8760;31,65;31,70;31,63;31,63;31,64;31,57;0;31,90;0;332880;38;9;66567240;7599
PR;F1BY;EUR/MWh;2018.01;2018-01-01;2018-12-31;8760;31,20;31,20;31,20;31,20;31,20;31,16;0;31,25;5;105120;12;3;30327120;3462
PR;F1BY;EUR/MWh;2019.01;2019-01-01;2019-12-31;8760;;;;;32,20;31,75;0;32,20;5;0;0;0;2391480;273
PR;F1BY;EUR/MWh;2020.01;2020-01-01;2020-12-31;8784;;;;;33,00;32,50;0;35,50;0;0;0;0;465552;53
PR;F1BY;EUR/MWh;2021.01;2021-01-01;2021-12-31;8760;;;;;33,75;0,00;0;36,50;5;0;0;0;0;0
PR;F1OM;EUR/MWh;2015.02;2015-02-01;2015-02-28;432;;;;;31,44;0,00;0;0,00;0;0;0;0;159840;370
PR;F1OM;EUR/MWh;2015.03;2015-03-01;2015-03-31;479;;;;;28,38;27,95;0;28,65;0;0;0;0;170045;355
PR;F1OM;EUR/MWh;2015.04;2015-04-01;2015-04-30;456;;;;;27,70;27,65;0;28,05;0;0;0;0;2280;5
PR;F1OM;EUR/MWh;2015.05;2015-05-01;2015-05-31;492;;;;;26,49;26,10;0;26,85;0;0;0;0;0;0
PR;F1OM;EUR/MWh;2015.06;2015-06-01;2015-06-30;456;;;;;27,01;26,80;0;27,55;0;0;0;0;0;0
PR;F1OM;EUR/MWh;2015.07;2015-07-01;2015-07-31;468;;;;;27,70;0,00;0;0,00;0;0;0;0;0;0
PR;F1OM;EUR/MWh;2015.08;2015-08-01;2015-08-31;492;;;;;27,31;0,00;0;0,00;0;0;0;0;0;0
PR;F1OQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;1404;;;;;27,06;27,00;0;27,35;0;0;0;0;78624;56
PR;F1OQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;1416;;;;;27,92;27,85;0;28,30;0;0;0;0;90624;64
PR;F1OQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;1417;;;;;28,74;28,70;0;29,20;0;0;0;0;97773;69
PR;F1OQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;1403;;;;;28,93;28,00;10;30,00;10;0;0;0;0;0
PR;F1OQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;1404;;;;;26,33;0,00;0;0,00;0;0;0;0;0;0
PR;F1OQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;1416;;;;;27,10;0,00;0;0,00;0;0;0;0;0;0
PR;F1OQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;1429;;;;;27,86;0,00;0;0,00;0;0;0;0;0;0
PR;F1OY;EUR/MWh;2016.01;2016-01-01;2016-12-31;5652;;;;;27,56;27,50;0;27,90;0;0;0;0;79128;14
PR;F1OY;EUR/MWh;2017.01;2017-01-01;2017-12-31;5640;;;;;26,97;26,80;0;27,25;0;0;0;0;11280;2
PR;F1OY;EUR/MWh;2018.01;2018-01-01;2018-12-31;5628;;;;;26,54;0,00;0;0,00;0;0;0;0;0;0
PR;F1OY;EUR/MWh;2019.01;2019-01-01;2019-12-31;5628;;;;;27,58;0,00;0;0,00;0;0;0;0;0;0
PR;F1OY;EUR/MWh;2020.01;2020-01-01;2020-12-31;5640;;;;;28,12;0,00;0;0,00;0;0;0;0;0;0
PR;F1OY;EUR/MWh;2021.01;2021-01-01;2021-12-31;5628;;;;;28,69;0,00;0;0,00;0;0;0;0;0;0
PR;FP32;EUR/MWh;2015.02;2015-01-31;2015-01-31;12;;;;;32,68;0,00;0;0,00;0;0;0;0;0;0
PR;FP01;EUR/MWh;2015.02;2015-02-01;2015-02-01;12;;;;;31,83;0,00;0;0,00;0;0;0;0;0;0
PR;FP02;EUR/MWh;2015.02;2015-02-02;2015-02-02;12;;;;;50,29;0,00;0;0,00;0;0;0;0;0;0
PR;FP03;EUR/MWh;2015.02;2015-02-03;2015-02-03;12;57,00;57,00;57,00;57,00;54,38;0,00;0;56,00;25;300;25;1;0;0
PR;FP04;EUR/MWh;2015.02;2015-02-04;2015-02-04;12;;;;;58,50;0,00;0;0,00;0;0;0;0;0;0
PR;FP05;EUR/MWh;2015.02;2015-02-05;2015-02-05;12;;;;;53,75;0,00;0;0,00;0;0;0;0;0;0
PR;FP06;EUR/MWh;2015.02;2015-02-06;2015-02-06;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP07;EUR/MWh;2015.02;2015-02-07;2015-02-07;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP08;EUR/MWh;2015.02;2015-02-08;2015-02-08;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP09;EUR/MWh;2015.02;2015-02-09;2015-02-09;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP10;EUR/MWh;2015.02;2015-02-10;2015-02-10;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP11;EUR/MWh;2015.02;2015-02-11;2015-02-11;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP12;EUR/MWh;2015.02;2015-02-12;2015-02-12;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP13;EUR/MWh;2015.02;2015-02-13;2015-02-13;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP14;EUR/MWh;2015.02;2015-02-14;2015-02-14;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FP15;EUR/MWh;2015.02;2015-02-15;2015-02-15;12;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FWP1;EUR/MWh;2015.02;2015-01-31;2015-02-01;24;;;;;32,26;0,00;0;0,00;0;0;0;0;0;0
PR;FWP2;EUR/MWh;2015.02;2015-02-07;2015-02-08;24;;;;;0,01;0,00;0;0,00;0;0;0;0;0;0
PR;FWP3;EUR/MWh;2015.02;2015-02-14;2015-02-15;24;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1P1;EUR/MWh;2015.02;2015-01-26;2015-01-30;60;;;;;38,76;0,00;0;0,00;0;0;0;0;159660;2661
PR;F1P2;EUR/MWh;2015.02;2015-02-02;2015-02-06;60;;;;;52,58;0,00;0;0,00;0;0;0;0;165720;2762
PR;F1P3;EUR/MWh;2015.02;2015-02-09;2015-02-13;60;48,50;48,50;48,50;48,50;48,28;47,00;0;49,55;25;600;10;1;37020;617
PR;F1P4;EUR/MWh;2015.02;2015-02-16;2015-02-20;60;44,00;44,00;44,00;44,00;43,95;43,00;25;44,90;25;1500;25;1;5100;85
PR;F1P1;EUR/MWh;2015.03;2015-02-23;2015-02-27;60;42,50;42,50;42,50;42,50;42,53;42,00;25;43,15;25;1500;25;1;6000;100
PR;F1P2;EUR/MWh;2015.03;2015-03-02;2015-03-06;60;;;;;40,25;39,00;25;42,00;25;0;0;0;0;0
PR;F1PM;EUR/MWh;2015.02;2015-02-02;2015-02-27;240;;;;;46,84;0,00;0;0,00;0;0;0;0;3275040;13646
PR;F1PM;EUR/MWh;2015.03;2015-03-02;2015-03-31;264;38,50;38,50;38,25;38,25;38,32;38,05;0;38,50;0;12408;47;7;3313728;12552
PR;F1PM;EUR/MWh;2015.04;2015-04-01;2015-04-30;264;35,95;35,95;35,90;35,90;35,93;35,65;0;36,10;0;52800;200;22;299376;1134
PR;F1PM;EUR/MWh;2015.05;2015-05-01;2015-05-29;252;34,90;35,00;34,90;35,00;34,93;34,80;0;35,40;0;3024;12;3;49644;197
PR;F1PM;EUR/MWh;2015.06;2015-06-01;2015-06-30;264;37,25;37,25;37,25;37,25;36,91;36,75;0;37,40;0;528;2;1;116952;443
PR;F1PM;EUR/MWh;2015.07;2015-07-01;2015-07-31;276;;;;;37,43;37,25;25;39,25;25;0;0;0;13800;50
PR;F1PM;EUR/MWh;2015.08;2015-08-03;2015-08-31;252;;;;;35,13;34,25;25;37,25;25;0;0;0;0;0
PR;F1PM;EUR/MWh;2015.09;2015-09-01;2015-09-30;264;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PM;EUR/MWh;2015.10;2015-10-01;2015-10-30;264;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PM;EUR/MWh;2015.11;2015-11-02;2015-11-30;252;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;780;36,10;36,15;36,00;36,00;35,94;35,85;0;36,30;0;63960;82;10;8569860;10987
PR;F1PQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;792;37,52;37,52;37,52;37,52;37,60;37,45;0;37,75;0;6336;8;1;8382528;10584
PR;F1PQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;792;;;;;44,59;44,40;0;44,90;0;0;0;0;5834664;7367
PR;F1PQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;780;;;;;45,42;45,05;0;46,05;0;0;0;0;305760;392
PR;F1PQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;780;;;;;35,63;35,30;0;36,20;0;0;0;0;8580;11
PR;F1PQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;792;;;;;37,63;37,30;0;38,20;0;0;0;0;4752;6
PR;F1PQ;EUR/MWh;2016.10;2016-10-03;2016-12-30;780;;;;;44,93;43,35;10;46,35;10;0;0;0;46800;60
PR;F1PQ;EUR/MWh;2017.01;2017-01-02;2017-03-31;780;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PQ;EUR/MWh;2017.04;2017-04-03;2017-06-30;780;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PQ;EUR/MWh;2017.07;2017-07-03;2017-09-29;780;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PQ;EUR/MWh;2017.10;2017-10-02;2017-12-29;780;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;F1PY;EUR/MWh;2016.01;2016-01-01;2016-12-30;3132;40,90;40,90;40,80;40,90;40,89;40,85;0;41,15;0;18792;6;5;13871628;4429
PR;F1PY;EUR/MWh;2017.01;2017-01-02;2017-12-29;3120;40,05;40,05;40,05;40,05;40,08;39,95;0;40,45;0;6240;2;1;5559840;1782
PR;F1PY;EUR/MWh;2018.01;2018-01-01;2018-12-31;3132;;;;;39,58;39,45;0;39,75;5;0;0;0;2452356;783
PR;F1PY;EUR/MWh;2019.01;2019-01-01;2019-12-31;3132;;;;;40,50;0,00;0;0,00;0;0;0;0;9396;3
PR;F1PY;EUR/MWh;2020.01;2020-01-01;2020-12-31;3144;;;;;41,75;0,00;0;0,00;0;0;0;0;0;0
PR;F1PY;EUR/MWh;2021.01;2021-01-01;2021-12-31;3132;;;;;42,85;0,00;0;0,00;0;0;0;0;0;0
PR;FHBM;EUR/MWh;2015.02;2015-02-01;2015-02-28;672;;;;;40,59;0,00;0;0,00;0;0;0;0;3360;5
PR;FHBM;EUR/MWh;2015.03;2015-03-01;2015-03-31;743;;;;;35,16;0,00;0;0,00;0;0;0;0;3715;5
PR;FHBM;EUR/MWh;2015.04;2015-04-01;2015-04-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBM;EUR/MWh;2015.05;2015-05-01;2015-05-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBM;EUR/MWh;2015.06;2015-06-01;2015-06-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBM;EUR/MWh;2015.07;2015-07-01;2015-07-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBM;EUR/MWh;2015.08;2015-08-01;2015-08-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;2184;;;;;34,66;0,00;0;0,00;0;0;0;0;10920;5
PR;FHBQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;2208;;;;;39,07;0,00;0;0,00;0;0;0;0;11040;5
PR;FHBQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;2209;;;;;39,37;0,00;0;0,00;0;0;0;0;11045;5
PR;FHBQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;2183;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;2184;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2016.01;2016-01-01;2016-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2017.01;2017-01-01;2017-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2018.01;2018-01-01;2018-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2019.01;2019-01-01;2019-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2020.01;2020-01-01;2020-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FHBY;EUR/MWh;2021.01;2021-01-01;2021-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.02;2015-02-01;2015-02-28;672;;;;;32,30;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.03;2015-03-01;2015-03-31;743;;;;;27,42;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.04;2015-04-01;2015-04-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.05;2015-05-01;2015-05-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.06;2015-06-01;2015-06-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.07;2015-07-01;2015-07-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBM;EUR/MWh;2015.08;2015-08-01;2015-08-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;2184;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;2183;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;2184;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2016.01;2016-01-01;2016-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2017.01;2017-01-01;2017-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2018.01;2018-01-01;2018-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2019.01;2019-01-01;2019-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2020.01;2020-01-01;2020-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FBBY;EUR/MWh;2021.01;2021-01-01;2021-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBM;EUR/MWh;2015.02;2015-02-01;2015-02-28;672;;;;;47,83;0,00;0;0,00;0;0;0;0;144480;215
PR;FEBM;EUR/MWh;2015.03;2015-03-01;2015-03-31;743;;;;;41,50;0,00;0;0,00;0;0;0;0;78015;105
PR;FEBM;EUR/MWh;2015.04;2015-04-01;2015-04-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBM;EUR/MWh;2015.05;2015-05-01;2015-05-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBM;EUR/MWh;2015.06;2015-06-01;2015-06-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBM;EUR/MWh;2015.07;2015-07-01;2015-07-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBM;EUR/MWh;2015.08;2015-08-01;2015-08-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;2184;;;;;41,09;0,00;0;0,00;0;0;0;0;131040;60
PR;FEBQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;2208;;;;;47,33;0,00;0;0,00;0;0;0;0;55200;25
PR;FEBQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;2209;;;;;45,50;0,00;0;0,00;0;0;0;0;44180;20
PR;FEBQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;2183;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;2184;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2016.01;2016-01-01;2016-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2017.01;2017-01-01;2017-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2018.01;2018-01-01;2018-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2019.01;2019-01-01;2019-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2020.01;2020-01-01;2020-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FEBY;EUR/MWh;2021.01;2021-01-01;2021-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBM;EUR/MWh;2015.02;2015-02-01;2015-02-28;672;;;;;48,18;0,00;0;0,00;0;0;0;0;52416;78
PR;FCBM;EUR/MWh;2015.03;2015-03-01;2015-03-31;743;;;;;41,00;0,00;0;0,00;0;0;0;0;20804;28
PR;FCBM;EUR/MWh;2015.04;2015-04-01;2015-04-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBM;EUR/MWh;2015.05;2015-05-01;2015-05-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBM;EUR/MWh;2015.06;2015-06-01;2015-06-30;720;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBM;EUR/MWh;2015.07;2015-07-01;2015-07-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBM;EUR/MWh;2015.08;2015-08-01;2015-08-31;744;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBQ;EUR/MWh;2015.04;2015-04-01;2015-06-30;2184;;;;;32,00;0,00;0;0,00;0;0;0;0;61152;28
PR;FCBQ;EUR/MWh;2015.07;2015-07-01;2015-09-30;2208;;;;;31,65;0,00;0;0,00;0;0;0;0;61824;28
PR;FCBQ;EUR/MWh;2015.10;2015-10-01;2015-12-31;2209;;;;;44,30;0,00;0;0,00;0;0;0;0;83942;38
PR;FCBQ;EUR/MWh;2016.01;2016-01-01;2016-03-31;2183;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBQ;EUR/MWh;2016.04;2016-04-01;2016-06-30;2184;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBQ;EUR/MWh;2016.07;2016-07-01;2016-09-30;2208;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBQ;EUR/MWh;2016.10;2016-10-01;2016-12-31;2209;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBY;EUR/MWh;2016.01;2016-01-01;2016-12-31;8784;;;;;37,15;0,00;0;0,00;0;0;0;0;43920;5
PR;FCBY;EUR/MWh;2017.01;2017-01-01;2017-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBY;EUR/MWh;2018.01;2018-01-01;2018-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBY;EUR/MWh;2019.01;2019-01-01;2019-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBY;EUR/MWh;2020.01;2020-01-01;2020-12-31;8784;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FCBY;EUR/MWh;2021.01;2021-01-01;2021-12-31;8760;;;;;;0,00;0;0,00;0;0;0;0;0;0
PR;FDB1;EUR/MWh;2015.02;2015-01-26;2015-02-01;168;;;;;49,61;0,00;0;0,00;0;0;0;0;73920;440
